"yyyy-mm-dd","team1","team2","score1","score2"
"25/07/2016","Djurgarden","Sundsvall","1","3"
"25/07/2016","Elfsborg","Ostersunds","3","1"
"30/07/2016","Gefle","Hammarby","0","2"
"30/07/2016","Ostersunds","Elfsborg","0","0"
"30/07/2016","Sundsvall","Norrkoping","1","2"
"31/07/2016","Jonkopings","Goteborg","1","1"
"31/07/2016","AIK","Falkenbergs","2","0"
"31/07/2016","Hacken","Helsingborg","1","1"
"01/08/2016","Kalmar","Djurgarden","2","1"
"01/08/2016","Orebro","Malmo FF","0","3"
"05/08/2016","Helsingborg","Gefle","2","3"
"06/08/2016","Falkenbergs","Jonkopings","0","5"
"06/08/2016","Ostersunds","Sundsvall","4","0"
"07/08/2016","Malmo FF","AIK","2","0"
"07/08/2016","Elfsborg","Hacken","2","4"
"07/08/2016","Hammarby","Kalmar","2","1"
"07/08/2016","Norrkoping","Orebro","3","1"
"08/08/2016","Djurgarden","Goteborg","3","1"
"10/08/2016","Norrkoping","Hacken","3","1"
"12/08/2016","Goteborg","Falkenbergs","2","0"
"13/08/2016","AIK","Helsingborg","2","1"
"13/08/2016","Gefle","Norrkoping","0","0"
"14/08/2016","Kalmar","Malmo FF","1","1"
"14/08/2016","Djurgarden","Elfsborg","2","2"
"14/08/2016","Hacken","Orebro","0","1"
"15/08/2016","Jonkopings","Ostersunds","1","1"
"15/08/2016","Sundsvall","Hammarby","0","0"
"20/08/2016","Helsingborg","Kalmar","0","1"
"20/08/2016","Ostersunds","Djurgarden","1","0"
"21/08/2016","Hammarby","Goteborg","2","0"
"21/08/2016","Falkenbergs","Gefle","1","1"
"21/08/2016","Orebro","AIK","0","2"
"22/08/2016","Elfsborg","Sundsvall","4","0"
"22/08/2016","Malmo FF","Jonkopings","4","1"
"27/08/2016","Djurgarden","Gefle","2","1"
"27/08/2016","Kalmar","Norrkoping","0","1"
"28/08/2016","AIK","Hammarby","0","0"
"28/08/2016","Hacken","Ostersunds","3","1"
"28/08/2016","Jonkopings","Elfsborg","1","0"
"28/08/2016","Goteborg","Helsingborg","2","0"
"28/08/2016","Orebro","Falkenbergs","3","2"
"28/08/2016","Sundsvall","Malmo FF","0","1"
"10/09/2016","Elfsborg","Kalmar","1","1"
"11/09/2016","Falkenbergs","Djurgarden","1","2"
"11/09/2016","Sundsvall","AIK","1","3"
"11/09/2016","Norrkoping","Jonkopings","5","1"
"11/09/2016","Ostersunds","Helsingborg","2","0"
"12/09/2016","Gefle","Hacken","2","2"
"12/09/2016","Hammarby","Orebro","1","1"
"12/09/2016","Malmo FF","Goteborg","3","1"
"16/09/2016","Jonkopings","Hammarby","0","1"
"16/09/2016","Orebro","Sundsvall","3","3"
"17/09/2016","Kalmar","Ostersunds","2","0"
"18/09/2016","AIK","Gefle","1","0"
"18/09/2016","Elfsborg","Falkenbergs","5","0"
"18/09/2016","Helsingborg","Norrkoping","1","2"
"18/09/2016","Djurgarden","Malmo FF","3","1"
"19/09/2016","Hacken","Goteborg","2","2"
"21/09/2016","Djurgarden","AIK","0","3"
"21/09/2016","Gefle","Jonkopings","0","1"
"21/09/2016","Helsingborg","Sundsvall","2","1"
"21/09/2016","Kalmar","Falkenbergs","3","0"
"21/09/2016","Ostersunds","Norrkoping","0","2"
"22/09/2016","Goteborg","Orebro","3","2"
"22/09/2016","Hammarby","Hacken","2","3"
"22/09/2016","Malmo FF","Elfsborg","1","0"
"24/09/2016","Jonkopings","Kalmar","0","1"
"25/09/2016","Elfsborg","AIK","2","2"
"25/09/2016","Malmo FF","Helsingborg","2","0"
"26/09/2016","Falkenbergs","Hammarby","0","2"
"26/09/2016","Goteborg","Ostersunds","2","0"
"26/09/2016","Norrkoping","Djurgarden","1","3"
"26/09/2016","Orebro","Gefle","2","2"
"26/09/2016","Sundsvall","Hacken","0","0"
"30/09/2016","Helsingborg","Hammarby","0","1"
"01/10/2016","Sundsvall","Jonkopings","3","1"
"01/10/2016","Hacken","Malmo FF","2","4"
"01/10/2016","Ostersunds","Falkenbergs","6","1"
"02/10/2016","Gefle","Elfsborg","2","2"
"02/10/2016","Kalmar","Goteborg","4","2"
"02/10/2016","AIK","Norrkoping","6","0"
"02/10/2016","Djurgarden","Orebro","3","2"
"15/10/2016","Falkenbergs","Sundsvall","1","1"
"16/10/2016","AIK","Ostersunds","2","0"
"16/10/2016","Norrkoping","Malmo FF","1","2"
"16/10/2016","Orebro","Kalmar","2","1"
"16/10/2016","Elfsborg","Helsingborg","1","0"
"16/10/2016","Jonkopings","Hacken","1","1"
"17/10/2016","Goteborg","Gefle","3","3"
"17/10/2016","Hammarby","Djurgarden","4","2"
"21/10/2016","Gefle","Sundsvall","1","1"
"22/10/2016","Malmo FF","Ostersunds","0","3"
"23/10/2016","Norrkoping","Falkenbergs","2","1"
"23/10/2016","Orebro","Helsingborg","0","0"
"23/10/2016","Hacken","Kalmar","2","3"
"23/10/2016","Hammarby","Elfsborg","2","4"
"24/10/2016","Djurgarden","Jonkopings","0","2"
"24/10/2016","Goteborg","AIK","1","0"
"26/10/2016","Elfsborg","Norrkoping","2","1"
"26/10/2016","Falkenbergs","Malmo FF","0","3"
"26/10/2016","Kalmar","Gefle","0","1"
"26/10/2016","Ostersunds","Hammarby","2","0"
"27/10/2016","AIK","Hacken","2","1"
"27/10/2016","Helsingborg","Djurgarden","1","2"
"27/10/2016","Jonkopings","Orebro","1","1"
"27/10/2016","Sundsvall","Goteborg","1","3"
"30/10/2016","Hammarby","Norrkoping","1","1"
"30/10/2016","Kalmar","Sundsvall","2","0"
"30/10/2016","Falkenbergs","Helsingborg","1","4"
"30/10/2016","Gefle","Malmo FF","1","0"
"31/10/2016","Djurgarden","Hacken","1","0"
"31/10/2016","Goteborg","Elfsborg","2","2"
"31/10/2016","Jonkopings","AIK","0","0"
"31/10/2016","Orebro","Ostersunds","1","5"
"06/11/2016","AIK","Kalmar","3","1"
"06/11/2016","Elfsborg","Orebro","2","1"
"06/11/2016","Hacken","Falkenbergs","7","0"
"06/11/2016","Helsingborg","Jonkopings","2","0"
"06/11/2016","Malmo FF","Hammarby","3","0"
"06/11/2016","Norrkoping","Goteborg","3","1"
"06/11/2016","Ostersunds","Gefle","2","4"
"06/11/2016","Sundsvall","Djurgarden","2","5"
"17/11/2016","Halmstad","Helsingborg","1","1"
"20/11/2016","Helsingborg","Halmstad","1","2"
"01/04/2017","Goteborg","Malmo FF","1","1"
"01/04/2017","Halmstad","Ostersunds","1","0"
"02/04/2017","AIK","Hacken","0","0"
"02/04/2017","Sundsvall","AFC Eskilstuna","3","1"
"02/04/2017","Norrkoping","Hammarby","2","1"
"03/04/2017","Djurgarden","Sirius","0","2"
"03/04/2017","Kalmar","Elfsborg","1","5"
"03/04/2017","Orebro","Jonkopings","2","1"
"08/04/2017","AFC Eskilstuna","Orebro","2","2"
"09/04/2017","Hammarby","Kalmar","1","1"
"09/04/2017","Ostersunds","Norrkoping","1","0"
"09/04/2017","Hacken","Djurgarden","0","0"
"09/04/2017","Jonkopings","Halmstad","2","2"
"09/04/2017","Sirius","Goteborg","0","2"
"10/04/2017","Elfsborg","AIK","1","2"
"11/04/2017","Malmo FF","Sundsvall","2","0"
"16/04/2017","Halmstad","Malmo FF","0","3"
"16/04/2017","Orebro","Ostersunds","2","1"
"16/04/2017","Djurgarden","Elfsborg","3","0"
"16/04/2017","Sundsvall","Hacken","1","2"
"17/04/2017","AIK","Hammarby","1","2"
"17/04/2017","Kalmar","Jonkopings","1","3"
"17/04/2017","Goteborg","AFC Eskilstuna","1","1"
"17/04/2017","Norrkoping","Sirius","0","2"
"20/04/2017","Elfsborg","Orebro","3","0"
"22/04/2017","Jonkopings","AIK","2","1"
"23/04/2017","Hacken","Norrkoping","1","2"
"23/04/2017","Hammarby","Sundsvall","0","0"
"23/04/2017","AFC Eskilstuna","Halmstad","0","0"
"23/04/2017","Ostersunds","Goteborg","1","1"
"24/04/2017","Malmo FF","Djurgarden","3","2"
"24/04/2017","Sirius","Kalmar","3","0"
"26/04/2017","AFC Eskilstuna","Ostersunds","1","3"
"26/04/2017","Goteborg","Hammarby","1","1"
"26/04/2017","Orebro","Hacken","0","0"
"26/04/2017","Sundsvall","Elfsborg","1","1"
"27/04/2017","AIK","Sirius","1","0"
"27/04/2017","Halmstad","Djurgarden","0","1"
"27/04/2017","Kalmar","Malmo FF","0","0"
"27/04/2017","Norrkoping","Jonkopings","3","0"
"29/04/2017","Hammarby","AFC Eskilstuna","4","0"
"30/04/2017","AIK","Sundsvall","0","0"
"01/05/2017","Kalmar","Halmstad","2","0"
"01/05/2017","Malmo FF","Orebro","2","1"
"01/05/2017","Djurgarden","Norrkoping","3","3"
"01/05/2017","Sirius","Jonkopings","1","1"
"02/05/2017","Elfsborg","Ostersunds","4","4"
"02/05/2017","Hacken","Goteborg","4","0"
"05/05/2017","Hacken","Sirius","2","2"
"06/05/2017","Halmstad","AIK","0","1"
"07/05/2017","Goteborg","Kalmar","3","0"
"07/05/2017","Ostersunds","Hammarby","2","1"
"07/05/2017","Jonkopings","AFC Eskilstuna","1","0"
"07/05/2017","Orebro","Djurgarden","0","4"
"08/05/2017","Elfsborg","Malmo FF","1","2"
"08/05/2017","Norrkoping","Sundsvall","0","0"
"12/05/2017","AFC Eskilstuna","Norrkoping","1","2"
"13/05/2017","AIK","Orebro","1","0"
"13/05/2017","Kalmar","Hacken","0","1"
"14/05/2017","Halmstad","Hammarby","1","2"
"14/05/2017","Sundsvall","Jonkopings","0","0"
"14/05/2017","Malmo FF","Ostersunds","2","1"
"14/05/2017","Sirius","Elfsborg","4","1"
"15/05/2017","Djurgarden","Goteborg","1","0"
"16/05/2017","Norrkoping","Kalmar","2","0"
"17/05/2017","Hacken","Halmstad","2","1"
"17/05/2017","Hammarby","Malmo FF","1","1"
"17/05/2017","Orebro","Sundsvall","0","2"
"17/05/2017","Ostersunds","Sirius","0","0"
"18/05/2017","Elfsborg","AFC Eskilstuna","2","1"
"18/05/2017","Jonkopings","Djurgarden","1","1"
"20/05/2017","Ostersunds","Kalmar","2","1"
"20/05/2017","Halmstad","Orebro","0","0"
"21/05/2017","AFC Eskilstuna","Hacken","0","0"
"21/05/2017","Sirius","Hammarby","1","1"
"21/05/2017","Malmo FF","Norrkoping","1","2"
"22/05/2017","Djurgarden","AIK","0","1"
"22/05/2017","Elfsborg","Jonkopings","3","0"
"22/05/2017","Sundsvall","Goteborg","0","4"
"27/05/2017","Djurgarden","AFC Eskilstuna","4","1"
"27/05/2017","Kalmar","Sundsvall","3","0"
"27/05/2017","Norrkoping","Halmstad","3","2"
"28/05/2017","Hammarby","Jonkopings","2","2"
"28/05/2017","Goteborg","Elfsborg","1","1"
"29/05/2017","AIK","Malmo FF","0","1"
"29/05/2017","Hacken","Ostersunds","0","1"
"29/05/2017","Orebro","Sirius","2","1"
"01/06/2017","Norrkoping","AIK","0","0"
"02/06/2017","Elfsborg","Hacken","2","0"
"03/06/2017","Kalmar","Orebro","0","1"
"03/06/2017","Ostersunds","Sundsvall","3","1"
"03/06/2017","Jonkopings","Malmo FF","1","2"
"04/06/2017","AFC Eskilstuna","AIK","1","3"
"04/06/2017","Hammarby","Djurgarden","3","1"
"04/06/2017","Norrkoping","Goteborg","2","0"
"04/06/2017","Sirius","Halmstad","2","1"
"01/07/2017","Malmo FF","AFC Eskilstuna","3","2"
"01/07/2017","Sundsvall","Sirius","1","2"
"01/07/2017","Halmstad","Elfsborg","1","1"
"02/07/2017","Jonkopings","Goteborg","0","2"
"02/07/2017","AIK","Ostersunds","2","2"
"02/07/2017","Orebro","Norrkoping","4","2"
"03/07/2017","Djurgarden","Kalmar","4","1"
"03/07/2017","Hacken","Hammarby","2","0"
"08/07/2017","Hammarby","Orebro","3","1"
"08/07/2017","Sirius","AFC Eskilstuna","1","0"
"08/07/2017","Hacken","Malmo FF","0","1"
"09/07/2017","Norrkoping","Elfsborg","1","3"
"09/07/2017","Kalmar","AIK","0","1"
"09/07/2017","Ostersunds","Jonkopings","1","1"
"10/07/2017","Djurgarden","Sundsvall","2","1"
"10/07/2017","Goteborg","Halmstad","1","1"
"15/07/2017","AFC Eskilstuna","Kalmar","2","1"
"15/07/2017","Malmo FF","Sirius","3","3"
"15/07/2017","Sundsvall","Halmstad","1","0"
"16/07/2017","Orebro","Goteborg","4","2"
"16/07/2017","AIK","Norrkoping","1","0"
"16/07/2017","Ostersunds","Djurgarden","2","1"
"17/07/2017","Elfsborg","Hammarby","3","0"
"17/07/2017","Jonkopings","Hacken","0","1"
"22/07/2017","Halmstad","Sundsvall","2","2"
"22/07/2017","Malmo FF","Jonkopings","2","0"
"22/07/2017","Sirius","Hacken","2","2"
"23/07/2017","Djurgarden","Ostersunds","3","0"
"23/07/2017","Goteborg","Orebro","2","2"
"23/07/2017","Kalmar","AFC Eskilstuna","2","0"
"24/07/2017","Hammarby","Elfsborg","2","1"
"29/07/2017","Elfsborg","Sirius","0","2"
"29/07/2017","Jonkopings","Hammarby","1","0"
"29/07/2017","Sundsvall","Malmo FF","0","1"
"30/07/2017","Goteborg","Norrkoping","4","1"
"30/07/2017","Ostersunds","Halmstad","0","0"
"30/07/2017","AIK","Kalmar","0","1"
"31/07/2017","AFC Eskilstuna","Djurgarden","1","2"
"31/07/2017","Hacken","Orebro","1","1"
"05/08/2017","Halmstad","Jonkopings","6","1"
"05/08/2017","Orebro","Elfsborg","2","2"
"06/08/2017","Hammarby","Hacken","1","2"
"06/08/2017","Kalmar","Goteborg","1","0"
"06/08/2017","Sundsvall","Ostersunds","1","1"
"06/08/2017","Sirius","AIK","1","4"
"07/08/2017","Djurgarden","Malmo FF","0","1"
"07/08/2017","Norrkoping","AFC Eskilstuna","1","0"
"10/08/2017","Goteborg","AIK","2","1"
"11/08/2017","Malmo FF","Kalmar","6","0"
"12/08/2017","Halmstad","Sirius","0","3"
"13/08/2017","AIK","AFC Eskilstuna","1","1"
"13/08/2017","Hammarby","Ostersunds","2","2"
"13/08/2017","Jonkopings","Orebro","1","2"
"13/08/2017","Norrkoping","Djurgarden","0","1"
"14/08/2017","Elfsborg","Goteborg","1","2"
"14/08/2017","Hacken","Sundsvall","2","0"
"18/08/2017","Jonkopings","Elfsborg","2","2"
"19/08/2017","AFC Eskilstuna","Malmo FF","3","1"
"20/08/2017","Djurgarden","Halmstad","2","1"
"20/08/2017","Ostersunds","AIK","0","3"
"20/08/2017","Goteborg","Hacken","1","1"
"20/08/2017","Sirius","Norrkoping","0","1"
"21/08/2017","Orebro","Hammarby","0","3"
"21/08/2017","Sundsvall","Kalmar","1","3"
"26/08/2017","AFC Eskilstuna","Hammarby","0","0"
"27/08/2017","AIK","Djurgarden","1","1"
"27/08/2017","Hacken","Jonkopings","3","1"
"27/08/2017","Kalmar","Sirius","4","2"
"27/08/2017","Norrkoping","Ostersunds","0","2"
"27/08/2017","Elfsborg","Halmstad","1","0"
"27/08/2017","Malmo FF","Goteborg","2","2"
"27/08/2017","Sundsvall","Orebro","2","1"
"09/09/2017","Ostersunds","AFC Eskilstuna","3","0"
"10/09/2017","Elfsborg","Kalmar","2","2"
"10/09/2017","Halmstad","Hacken","0","3"
"10/09/2017","Hammarby","AIK","1","1"
"10/09/2017","Orebro","Malmo FF","2","1"
"10/09/2017","Jonkopings","Norrkoping","1","2"
"10/09/2017","Sirius","Sundsvall","0","1"
"11/09/2017","Goteborg","Djurgarden","1","3"
"15/09/2017","Kalmar","Norrkoping","1","1"
"16/09/2017","Goteborg","Jonkopings","1","1"
"16/09/2017","Djurgarden","Orebro","4","1"
"16/09/2017","Hacken","Elfsborg","3","0"
"17/09/2017","AIK","Halmstad","4","1"
"17/09/2017","Sirius","Ostersunds","0","5"
"17/09/2017","Malmo FF","Hammarby","4","0"
"18/09/2017","AFC Eskilstuna","Sundsvall","1","2"
"19/09/2017","Elfsborg","Djurgarden","2","2"
"19/09/2017","Norrkoping","Hacken","4","1"
"20/09/2017","Halmstad","Kalmar","1","1"
"20/09/2017","Hammarby","Goteborg","2","1"
"20/09/2017","Jonkopings","Sirius","3","1"
"20/09/2017","Ostersunds","Malmo FF","2","2"
"21/09/2017","Orebro","AFC Eskilstuna","2","3"
"21/09/2017","Sundsvall","AIK","0","0"
"23/09/2017","Halmstad","Norrkoping","2","1"
"24/09/2017","Djurgarden","Hammarby","1","1"
"24/09/2017","Kalmar","Ostersunds","2","1"
"24/09/2017","Hacken","AIK","1","6"
"24/09/2017","Jonkopings","Sundsvall","2","2"
"25/09/2017","AFC Eskilstuna","Goteborg","1","0"
"25/09/2017","Malmo FF","Elfsborg","6","0"
"25/09/2017","Sirius","Orebro","3","4"
"29/09/2017","Goteborg","Sirius","4","0"
"30/09/2017","AFC Eskilstuna","Jonkopings","1","1"
"01/10/2017","Malmo FF","Halmstad","2","0"
"01/10/2017","Ostersunds","Hacken","0","0"
"01/10/2017","Sundsvall","Djurgarden","0","5"
"01/10/2017","AIK","Elfsborg","5","2"
"01/10/2017","Hammarby","Norrkoping","0","2"
"01/10/2017","Orebro","Kalmar","1","0"
"14/10/2017","Halmstad","Goteborg","1","2"
"14/10/2017","Hacken","AFC Eskilstuna","3","0"
"14/10/2017","Ostersunds","Orebro","3","0"
"15/10/2017","AIK","Jonkopings","2","0"
"15/10/2017","Elfsborg","Sundsvall","2","1"
"15/10/2017","Sirius","Djurgarden","2","0"
"16/10/2017","Kalmar","Hammarby","2","0"
"16/10/2017","Norrkoping","Malmo FF","1","3"
"20/10/2017","Orebro","Halmstad","0","1"
"21/10/2017","AFC Eskilstuna","Elfsborg","2","3"
"22/10/2017","Goteborg","Ostersunds","0","1"
"22/10/2017","Sundsvall","Norrkoping","2","2"
"22/10/2017","Djurgarden","Hacken","1","1"
"23/10/2017","Hammarby","Sirius","3","3"
"23/10/2017","Jonkopings","Kalmar","2","0"
"23/10/2017","Malmo FF","AIK","0","0"
"28/10/2017","Ostersunds","Elfsborg","4","1"
"28/10/2017","Halmstad","AFC Eskilstuna","1","1"
"29/10/2017","Sirius","Malmo FF","0","4"
"29/10/2017","Sundsvall","Hammarby","1","4"
"29/10/2017","Djurgarden","Jonkopings","0","0"
"29/10/2017","Hacken","Kalmar","2","0"
"30/10/2017","AIK","Goteborg","2","1"
"30/10/2017","Norrkoping","Orebro","2","0"
"05/11/2017","AFC Eskilstuna","Sirius","1","3"
"05/11/2017","Elfsborg","Norrkoping","3","3"
"05/11/2017","Goteborg","Sundsvall","0","3"
"05/11/2017","Hammarby","Halmstad","1","3"
"05/11/2017","Jonkopings","Ostersunds","0","0"
"05/11/2017","Kalmar","Djurgarden","0","2"
"05/11/2017","Malmo FF","Hacken","1","2"
"05/11/2017","Orebro","AIK","1","2"
"15/11/2017","Trelleborgs","Jonkopings","2","0"
"19/11/2017","Jonkopings","Trelleborgs","1","1"
"01/04/2018","Hacken","Kalmar","1","0"
"01/04/2018","Hammarby","Sirius","3","1"
"01/04/2018","Ostersunds","Djurgarden","0","1"
"01/04/2018","Trelleborgs","Goteborg","1","3"
"02/04/2018","AIK","Dalkurd","2","0"
"02/04/2018","Norrkoping","Brommapojkarna","2","1"
"02/04/2018","Elfsborg","Malmo FF","1","2"
"02/04/2018","Sundsvall","Orebro","0","0"
"07/04/2018","Orebro","Norrkoping","1","1"
"08/04/2018","Djurgarden","Trelleborgs","1","1"
"08/04/2018","Kalmar","Elfsborg","1","0"
"08/04/2018","Dalkurd","Ostersunds","3","0"
"09/04/2018","Brommapojkarna","Hacken","2","0"
"09/04/2018","Malmo FF","AIK","1","1"
"10/04/2018","Goteborg","Hammarby","1","2"
"13/04/2018","Sundsvall","Malmo FF","2","2"
"13/04/2018","Trelleborgs","Orebro","1","2"
"14/04/2018","Elfsborg","Sirius","0","1"
"14/04/2018","Hacken","Dalkurd","3","0"
"15/04/2018","AIK","Djurgarden","2","0"
"15/04/2018","Norrkoping","Kalmar","3","1"
"15/04/2018","Ostersunds","Goteborg","2","1"
"16/04/2018","Hammarby","Brommapojkarna","4","0"
"17/04/2018","Sundsvall","Trelleborgs","1","0"
"18/04/2018","Djurgarden","Malmo FF","3","0"
"18/04/2018","Kalmar","Ostersunds","1","1"
"18/04/2018","Orebro","AIK","1","1"
"18/04/2018","Sirius","Hacken","0","0"
"19/04/2018","Brommapojkarna","Elfsborg","0","2"
"19/04/2018","Goteborg","Dalkurd","1","0"
"19/04/2018","Hammarby","Norrkoping","2","1"
"21/04/2018","Ostersunds","Orebro","0","2"
"22/04/2018","Dalkurd","Sundsvall","2","2"
"22/04/2018","Hacken","Hammarby","2","2"
"22/04/2018","AIK","Goteborg","2","0"
"22/04/2018","Trelleborgs","Kalmar","0","1"
"23/04/2018","Elfsborg","Djurgarden","2","2"
"23/04/2018","Malmo FF","Brommapojkarna","3","1"
"23/04/2018","Norrkoping","Sirius","1","0"
"27/04/2018","AIK","Sirius","2","0"
"28/04/2018","Goteborg","Hacken","2","1"
"29/04/2018","Djurgarden","Hammarby","1","2"
"29/04/2018","Sundsvall","Elfsborg","2","1"
"29/04/2018","Kalmar","Malmo FF","3","0"
"29/04/2018","Norrkoping","Trelleborgs","1","2"
"30/04/2018","Brommapojkarna","Ostersunds","0","4"
"30/04/2018","Orebro","Dalkurd","3","2"
"02/05/2018","Sirius","AIK","2","3"
"03/05/2018","Malmo FF","Djurgarden","1","0"
"05/05/2018","Hammarby","Sundsvall","4","3"
"05/05/2018","Ostersunds","Norrkoping","0","2"
"06/05/2018","Brommapojkarna","Djurgarden","1","0"
"06/05/2018","Dalkurd","Kalmar","1","2"
"06/05/2018","Elfsborg","AIK","0","0"
"06/05/2018","Trelleborgs","Hacken","0","3"
"07/05/2018","Malmo FF","Goteborg","1","2"
"07/05/2018","Sirius","Orebro","2","4"
"12/05/2018","Sundsvall","Brommapojkarna","3","0"
"13/05/2018","Djurgarden","Dalkurd","1","0"
"13/05/2018","Goteborg","Norrkoping","0","2"
"13/05/2018","Orebro","Hammarby","1","2"
"13/05/2018","Trelleborgs","Malmo FF","1","0"
"14/05/2018","AIK","Ostersunds","1","1"
"14/05/2018","Hacken","Elfsborg","5","0"
"14/05/2018","Kalmar","Sirius","1","0"
"16/05/2018","Hammarby","Malmo FF","3","2"
"17/05/2018","Djurgarden","Orebro","2","0"
"18/05/2018","Brommapojkarna","Kalmar","2","1"
"19/05/2018","Sirius","Trelleborgs","1","1"
"19/05/2018","Sundsvall","Ostersunds","2","3"
"19/05/2018","Norrkoping","Dalkurd","4","2"
"20/05/2018","Hammarby","AIK","0","1"
"20/05/2018","Malmo FF","Hacken","2","0"
"21/05/2018","Elfsborg","Goteborg","1","1"
"22/05/2018","Orebro","Kalmar","2","1"
"23/05/2018","Hacken","AIK","1","1"
"23/05/2018","Norrkoping","Sundsvall","1","0"
"23/05/2018","Ostersunds","Sirius","5","2"
"24/05/2018","Dalkurd","Elfsborg","1","4"
"24/05/2018","Goteborg","Djurgarden","1","3"
"24/05/2018","Trelleborgs","Brommapojkarna","2","1"
"26/05/2018","AIK","Norrkoping","3","3"
"26/05/2018","Ostersunds","Hacken","2","0"
"27/05/2018","Kalmar","Hammarby","1","1"
"27/05/2018","Malmo FF","Dalkurd","1","1"
"27/05/2018","Sundsvall","Goteborg","2","0"
"27/05/2018","Brommapojkarna","Orebro","0","0"
"27/05/2018","Elfsborg","Trelleborgs","2","1"
"27/05/2018","Sirius","Djurgarden","1","5"
"03/07/2018","Sirius","Sundsvall","1","3"
"07/07/2018","Sirius","Malmo FF","0","4"
"07/07/2018","Dalkurd","Brommapojkarna","3","0"
"07/07/2018","Hacken","Sundsvall","3","0"
"07/07/2018","Trelleborgs","AIK","1","4"
"08/07/2018","Goteborg","Kalmar","1","3"
"08/07/2018","Djurgarden","Norrkoping","1","1"
"08/07/2018","Orebro","Elfsborg","1","2"
"09/07/2018","Hammarby","Ostersunds","1","2"
"14/07/2018","Brommapojkarna","Sirius","0","1"
"14/07/2018","Dalkurd","Trelleborgs","2","2"
"14/07/2018","Malmo FF","Ostersunds","1","1"
"14/07/2018","Goteborg","Orebro","2","0"
"15/07/2018","Kalmar","Djurgarden","0","1"
"15/07/2018","Norrkoping","Hacken","2","1"
"15/07/2018","Sundsvall","AIK","0","1"
"16/07/2018","Elfsborg","Hammarby","0","0"
"21/07/2018","Orebro","Malmo FF","1","2"
"21/07/2018","Ostersunds","Trelleborgs","4","1"
"21/07/2018","Kalmar","Sundsvall","0","2"
"22/07/2018","AIK","Brommapojkarna","5","1"
"22/07/2018","Djurgarden","Hacken","2","1"
"22/07/2018","Sirius","Goteborg","3","2"
"23/07/2018","Hammarby","Dalkurd","4","1"
"23/07/2018","Norrkoping","Elfsborg","1","0"
"28/07/2018","Goteborg","Brommapojkarna","3","0"
"28/07/2018","Ostersunds","Elfsborg","1","0"
"28/07/2018","Dalkurd","Sirius","1","3"
"28/07/2018","Malmo FF","Norrkoping","2","1"
"29/07/2018","AIK","Kalmar","1","0"
"29/07/2018","Djurgarden","Sundsvall","1","1"
"29/07/2018","Hacken","Orebro","1","1"
"30/07/2018","Trelleborgs","Hammarby","1","3"
"04/08/2018","Brommapojkarna","Dalkurd","2","1"
"04/08/2018","Kalmar","Goteborg","2","1"
"05/08/2018","Hammarby","Trelleborgs","1","0"
"05/08/2018","Orebro","Hacken","1","2"
"06/08/2018","Elfsborg","Ostersunds","0","2"
"06/08/2018","Sundsvall","Norrkoping","1","1"
"10/08/2018","Dalkurd","Malmo FF","0","1"
"10/08/2018","Goteborg","Sirius","2","3"
"11/08/2018","Orebro","Brommapojkarna","0","1"
"12/08/2018","Hacken","Djurgarden","5","0"
"12/08/2018","Ostersunds","Kalmar","2","0"
"12/08/2018","AIK","Elfsborg","1","0"
"13/08/2018","Norrkoping","Hammarby","0","0"
"13/08/2018","Trelleborgs","Sundsvall","1","6"
"17/08/2018","Sirius","Dalkurd","2","3"
"18/08/2018","Malmo FF","Trelleborgs","3","0"
"19/08/2018","Elfsborg","Norrkoping","0","1"
"19/08/2018","Sundsvall","Hacken","0","2"
"19/08/2018","Brommapojkarna","AIK","0","2"
"19/08/2018","Djurgarden","Kalmar","0","2"
"20/08/2018","Goteborg","Ostersunds","2","1"
"20/08/2018","Hammarby","Orebro","2","0"
"26/08/2018","Hacken","Brommapojkarna","6","0"
"26/08/2018","Malmo FF","Sirius","5","0"
"26/08/2018","Ostersunds","Sundsvall","1","2"
"26/08/2018","AIK","Trelleborgs","2","0"
"26/08/2018","Djurgarden","Elfsborg","2","2"
"27/08/2018","Dalkurd","Hammarby","2","3"
"27/08/2018","Kalmar","Orebro","0","1"
"27/08/2018","Norrkoping","Goteborg","2","1"
"31/08/2018","Trelleborgs","Norrkoping","1","1"
"01/09/2018","AIK","Hacken","3","0"
"01/09/2018","Orebro","Ostersunds","2","1"
"02/09/2018","Brommapojkarna","Malmo FF","0","3"
"02/09/2018","Dalkurd","Goteborg","1","1"
"02/09/2018","Hammarby","Djurgarden","1","3"
"02/09/2018","Elfsborg","Kalmar","1","1"
"02/09/2018","Sundsvall","Sirius","4","0"
"15/09/2018","Orebro","Sundsvall","2","1"
"15/09/2018","Ostersunds","Malmo FF","2","3"
"16/09/2018","Norrkoping","AIK","2","0"
"16/09/2018","Djurgarden","Brommapojkarna","0","1"
"16/09/2018","Goteborg","Elfsborg","2","2"
"17/09/2018","Hacken","Trelleborgs","2","1"
"17/09/2018","Kalmar","Dalkurd","0","0"
"17/09/2018","Sirius","Hammarby","1","1"
"21/09/2018","Brommapojkarna","Sundsvall","1","3"
"22/09/2018","Elfsborg","Orebro","1","0"
"22/09/2018","Sirius","Ostersunds","0","1"
"22/09/2018","Trelleborgs","Djurgarden","0","3"
"22/09/2018","Dalkurd","Norrkoping","0","2"
"23/09/2018","AIK","Hammarby","1","0"
